,record_id,percent_male,percent_female,percent_child
828,27600,4.56,85.06,10.37
829,50566,3.68,77.94,18.38
830,30525,6.95,77.54,15.51
831,30371,6.57,81.75,11.68
832,14435,5.81,89.92,4.26
833,15299,4.13,75.21,20.66
834,30600,10.24,74.8,14.96
835,17757,5.36,84.82,9.82
836,22097,5.08,88.56,6.36
837,37213,10.37,73.33,16.3
838,9607,5.33,86.67,8
839,36255,4.39,87.8,7.8
840,3175,10.29,75.74,13.97
841,58760,4.29,82.82,12.88
842,58845,1.85,88.52,9.63
843,58895,5.44,89.54,5.02
844,58981,3.12,83.12,13.75
845,59033,5.19,77.78,17.04
846,59115,12.95,78.76,8.29
847,59147,20.9,65.17,13.93
848,59217,4.92,89.75,5.33
849,220,7.14,77.55,15.31
850,47013,4.07,88.89,7.04
851,21385,3.23,83.87,12.9
852,40833,4.07,84.62,11.31
853,13905,4.09,58.48,37.43
854,3053,2.99,86.23,10.78
855,50417,5.26,84.21,10.53
856,13424,3.4,89.79,6.81
857,30768,3.8,64.56,31.65
858,40029,5.07,88.94,5.99
859,45601,6.31,80.18,13.51
860,20682,4.31,86.21,9.48
861,41029,5.22,84.33,10.45
862,41118,8.72,54.65,36.63
863,41211,10.07,57.72,32.21
864,41214,11.01,82.57,6.42
865,41247,25.28,63.48,11.24
866,41294,2.65,89.82,7.52
867,41394,1.98,90.87,7.14
868,41491,4.84,75.81,19.35
869,18925,4.04,84.75,11.21
870,48072,8.38,86.03,5.59
871,4037,2.36,85.83,11.81
872,19271,5.48,80.82,13.7
873,38881,5.3,78.81,15.89
874,56910,3.7,90.95,5.35
875,51314,5.43,79.07,15.5
876,53350,5.31,83.57,11.11
877,35699,8.38,85.63,5.99
878,51612,1.97,92.52,5.51
879,13401,8.27,82.71,9.02
880,32405,5.62,86.52,7.87
881,6540,11.36,73.48,15.15
882,7952,5.7,88.59,5.7
883,40425,9.35,77.7,12.95
884,4009,4.95,80.2,14.85
885,56041,4.88,84.39,10.73
886,3453,2.64,91.63,5.73
887,35716,4.53,89.81,5.66
888,46836,3.21,80.77,16.03
889,28003,3.62,90.5,5.88
890,59741,6.2,81.4,12.4
891,48362,2.4,83.17,14.42
892,12328,5.53,86.38,8.09
893,30576,4.23,75.35,20.42
894,5538,5.18,80.83,13.99
895,15829,5.28,90.19,4.53
896,50330,3.31,89.26,7.44
897,32674,4.71,88.63,6.67
898,15608,6.84,86.32,6.84
899,6217,6.8,83.98,9.22
900,24001,5.5,60,34.5
901,36012,4.07,86.3,9.63
902,47676,2.75,90.66,6.59
903,46768,9.02,69.67,21.31
904,49610,6.4,71.2,22.4
905,17898,3.63,86.69,9.68
906,59447,5.26,85.71,9.02
907,27042,6.02,79.52,14.46
908,32702,8.33,78.33,13.33
909,23344,7.58,74.24,18.18
910,54195,5.58,79.19,15.23
911,44695,8.33,84.03,7.64
912,43939,8.02,77.01,14.97
913,51464,4.64,83.97,11.39
914,6965,4.53,89.06,6.42
915,36511,4.37,86.9,8.73
916,23231,8.77,83.63,7.6
917,52351,7.33,86,6.67
918,51596,4.38,81.02,14.6
919,13679,5.58,87.73,6.69
920,21475,6.15,83.85,10
921,15935,3.93,90.83,5.24
922,16934,9.79,69.23,20.98
923,51207,7.54,86.93,5.53
924,19478,3.56,84,12.44
925,1152,2.91,90.12,6.98
926,13362,6.08,88.4,5.52
927,43568,2.78,85,12.22
928,23893,4.82,83.53,11.65
929,36673,6.25,82.21,11.54
930,11977,5.66,87.92,6.42
931,24187,5.59,75.78,18.63
932,40579,6.4,79.2,14.4
933,50878,2.75,74.12,23.14
934,8174,3.43,87.75,8.82
935,59762,5.7,84.46,9.84
936,20995,1.98,93.28,4.74
937,31182,3.78,84.86,11.35
938,9363,5.8,64.29,29.91
939,8639,3.11,89.33,7.56
940,43169,4.4,49.06,46.54
941,15291,5.76,83.13,11.11
942,47583,6.03,85.93,8.04
943,47135,11.11,74.81,14.07
944,2393,10.09,78.9,11.01
945,45854,10.43,75.65,13.91
946,11956,7.41,73.33,19.26
947,56507,5.41,85.71,8.88
948,1629,3.11,82.38,14.51
949,53976,4.21,80,15.79
950,50104,3.54,90.94,5.51
951,11477,6.64,84.83,8.53
952,16981,1.87,71.64,26.49
953,34716,4.07,87.8,8.13
954,47059,3.53,78.24,18.24
955,46008,3.48,85.07,11.44
956,3478,4.29,86.5,9.2
957,50765,3.9,90.91,5.19
958,12071,3.83,84.21,11.96
959,5889,4.66,80.93,14.41
960,45519,5.14,90.51,4.35
961,46561,9.87,80.92,9.21
962,8191,3.88,81.4,14.73
963,13,5.23,78.43,16.34
964,55627,12.5,77.88,9.62
965,12652,6.96,72.15,20.89
966,31611,5.24,89.14,5.62
967,23939,4.28,89.49,6.23
968,23307,7.84,79.41,12.75
969,37479,3.97,81.46,14.57
970,22877,3.17,85.71,11.11
971,6967,10.07,81.21,8.72
972,46549,4.27,88.41,7.32
973,19392,11.2,80.8,8
974,22078,4.76,83.67,11.56
975,6918,8.96,75.37,15.67
976,35086,3.17,74.6,22.22
977,55229,4.05,86.23,9.72
978,34727,2.92,87.72,9.36
979,31986,9.85,80.3,9.85
980,53640,3.16,90.53,6.32
981,45997,2.23,84.38,13.39
982,38972,2.79,91.06,6.15
983,24467,7.22,87.22,5.56
984,39299,2.92,81.87,15.2
985,36468,6.8,81.07,12.14
986,36541,4.46,85.71,9.82
987,48613,8.7,83.33,7.97
988,16502,6.33,55.06,38.61
989,59259,4.96,79.43,15.6
990,29613,6.28,87.44,6.28
991,36995,6.25,85.27,8.48
992,4722,5.24,84.27,10.48
993,11272,2.15,67.38,30.47
994,11331,9.38,75,15.62
995,11427,6.35,70.63,23.02
996,11448,10.69,79.39,9.92
997,11551,6.7,86.59,6.7
998,11631,17.81,74.89,7.31
999,11661,20.75,65.09,14.15
1000,11705,2.72,81.52,15.76
1001,24654,10.69,69.47,19.85
1002,31965,3.57,88.57,7.86
1003,15216,4.12,78.82,17.06
1004,5042,7.41,62.96,29.63
1005,28321,10.37,80,9.63
1006,28333,8.61,82.12,9.27
1007,57915,4.31,88.24,7.45
1008,58071,4.94,83.95,11.11
1009,55525,5.41,81.98,12.61
1010,55584,7.85,68.06,24.08
1011,55591,25.34,67.12,7.53
1012,55605,5.79,79.47,14.74
1013,55761,6.18,78.65,15.17
1014,55781,6.45,83.87,9.68
1015,55923,3.97,82.12,13.91
1016,56010,3.27,85.98,10.75
1017,17947,2.21,87.13,10.66
1018,58448,3.42,78.08,18.49
1019,32651,5.68,82.95,11.36
1020,43855,10,50,40
1021,47703,3.08,91.15,5.77
1022,41046,10.95,75.91,13.14
1023,44073,3.12,88.67,8.2
1024,43178,5.02,84.93,10.05
1025,57007,4.73,75,20.27
1026,39598,6.47,84.05,9.48
1027,52557,4.02,87.55,8.43
1028,13658,4.41,71.32,24.26
1029,47970,4.37,85.79,9.84
1030,48182,2.94,87.25,9.8
1031,32489,8.51,83.69,7.8
1032,3868,2.83,85.85,11.32
1033,4366,10.56,73.94,15.49
1034,3524,3.08,90.77,6.15
1035,58843,8,70.4,21.6
1036,11622,3.98,76.12,19.9
1037,44746,6.25,88.02,5.73
1038,44830,17.39,72.67,9.94
1039,44850,20.27,67.12,12.61
1040,44882,2.86,86.53,10.61
1041,45043,7.84,58.17,33.99
1042,45128,10.57,58.54,30.89
1043,45135,7.85,79.58,12.57
1044,45216,5.49,83.52,10.99
1045,57976,5.41,79.28,15.32
1046,8770,9.49,82.91,7.59
1047,28896,9.79,78.32,11.89
1048,3276,5.58,88.41,6.01
1049,54075,5.49,80.49,14.02
1050,43109,7.24,82.24,10.53
1051,10294,6.82,88.64,4.55
1052,19618,6.06,86.67,7.27
1053,16233,5.29,88.89,5.82
1054,44028,4.58,79.39,16.03
1055,24323,8.02,59.36,32.62
1056,59767,4.98,84.29,10.73
1057,21041,8.12,80,11.88
1058,21101,9.56,75.74,14.71
1059,21191,5.77,86.06,8.17
1060,21292,14.94,77.59,7.47
1061,21314,34.96,48.78,16.26
1062,21369,4.35,77.64,18.01
1063,21430,4.79,80.24,14.97
1064,21512,6.77,85.94,7.29
1065,46620,4.96,83.59,11.45
1066,48787,3.35,74.3,22.35
1067,50737,6.34,76.59,17.07
1068,48651,5.96,77.48,16.56
1069,7087,2.87,71.77,25.36
1070,4103,3.49,86.46,10.04
1071,25163,2.94,86.03,11.03
1072,25572,4.46,87.05,8.48
1073,45169,6.63,78.31,15.06
1074,45215,8.51,78.01,13.48
1075,45308,18.94,68.72,12.33
1076,45337,18.01,71.56,10.43
1077,45422,6.13,65.09,28.77
1078,45476,4.72,84.55,10.73
1079,45569,5.68,83.71,10.61
1080,45595,6.8,78.91,14.29
1081,28204,2.97,87.29,9.75
1082,50816,8,74,18
1083,1226,9.09,82.47,8.44
1084,39632,6.31,88.83,4.85
1085,642,2.18,86.46,11.35
1086,7618,9.43,77.99,12.58
1087,9072,6.8,80.58,12.62
1088,18473,3.11,83.23,13.66
1089,12357,4.21,90.53,5.26
1090,33026,2.8,89.25,7.94
1091,51738,4.59,66.06,29.36
1092,32747,6.88,83.75,9.38
1093,20911,5.71,88.1,6.19
1094,29317,4.82,89.16,6.02
1095,37325,4.11,64.38,31.51
1096,22124,4.95,89.56,5.49
1097,19656,6.37,74.52,19.11
1098,13969,5.21,80.73,14.06
1099,50317,6.39,81.28,12.33
1100,59061,8.33,75,16.67
1101,12323,8.88,77.51,13.61
1102,1049,4,85.45,10.55
1103,540,5.63,90.04,4.33
1104,58666,7.43,82.43,10.14
1105,51826,5.22,75.65,19.13
1106,9839,6.1,72.3,21.6
1107,9571,7.53,86.02,6.45
1108,59991,6.88,79.89,13.23
1109,46943,4.38,84.46,11.16
1110,53946,8.7,78.99,12.32
1111,26030,10.57,52.85,36.59
1112,50346,7.03,82.81,10.16
1113,30845,5.29,64.12,30.59
1114,55558,3.02,85.93,11.06
1115,54594,5.3,85.98,8.71
1116,35296,4.42,84.96,10.62
1117,26619,2.36,85.38,12.26
1118,2625,3,87.98,9.01
1119,30930,7.07,84.78,8.15
1120,52186,6.03,68.84,25.13
1121,50869,6.36,87.27,6.36
1122,36193,5.5,86.24,8.26
1123,35055,12.28,74.56,13.16
1124,55205,5.29,84.14,10.57
1125,46890,6.06,81.39,12.55
1126,25153,5.56,79.29,15.15
1127,47555,4.55,88.64,6.82
1128,11823,10.16,69.53,20.31
1129,54839,3.15,91.73,5.12
1130,40374,7.61,86.8,5.58
1131,49528,6.06,81.82,12.12
1132,19148,7.81,84.9,7.29
1133,12390,2.36,85.38,12.26
1134,57762,10.37,79.26,10.37
1135,51630,5.98,85.87,8.15
1136,26967,3.6,81.29,15.11
1137,34957,3.86,89.37,6.76
1138,9608,6.11,85,8.89
1139,50087,5.92,87.57,6.51
1140,4398,4.33,87.4,8.27
1141,57613,2.99,91.45,5.56
1142,31300,5.38,66.15,28.46
1143,35622,3.41,83.9,12.68
1144,59842,2.12,90.25,7.63
1145,59892,7.02,70.18,22.81
1146,60013,7.09,75.59,17.32
1147,60031,18.72,73.8,7.49
1148,60067,17.93,73.1,8.97
1149,60077,2.95,86.5,10.55
1150,60111,5.28,68.3,26.42
1151,60127,7.74,74.4,17.86
1152,16450,6.08,85.14,8.78
1153,51196,8.15,75.56,16.3
1154,988,5.13,82.91,11.97
1155,50496,6.5,85.5,8
1156,13265,4.37,89.08,6.55
1157,40520,8.8,68,23.2
1158,42240,4.72,82.4,12.88
1159,22841,3.79,87.88,8.33
1160,25348,5.38,83.87,10.75
1161,21698,6.56,71.31,22.13
1162,15542,1.86,88.1,10.04
1163,4462,4.9,82.84,12.25
1164,10872,6.12,86.39,7.48
1165,10859,3.82,91.22,4.96
1166,3898,6.58,85.53,7.89
1167,15886,4.2,86.71,9.09
1168,52392,5.19,78.3,16.51
1169,21066,4.2,85.5,10.31
1170,9060,7.01,68.22,24.77
1171,15966,4.71,79.58,15.71
1172,50922,2.26,91.4,6.33
1173,44445,3.29,88.89,7.82
1174,35814,5.08,64.41,30.51
1175,28695,8.09,75.72,16.18
1176,14554,4.06,87.31,8.63
1177,12698,5.84,74.45,19.71
1178,8861,8.15,82.61,9.24
1179,25648,7.76,83.62,8.62
1180,57385,4.52,70.32,25.16
1181,23294,3.65,84.02,12.33
1182,16975,12.4,71.9,15.7
1183,11111,3.77,86.79,9.43
1184,16526,7.82,80.45,11.73
1185,21521,8.38,73.65,17.96
1186,7462,3.31,85.43,11.26
1187,56914,6.7,79.43,13.88
1188,9209,5.74,83.61,10.66
1189,29830,3.49,68.22,28.29
1190,225,3.52,81.41,15.08
1191,14027,5.35,84.49,10.16
1192,11708,4.81,80.77,14.42
1193,27230,3.2,86,10.8
1194,54722,10.49,80.42,9.09
1195,49518,6.31,79.61,14.08
1196,33348,9.82,77.68,12.5
1197,15165,3.25,85.92,10.83
1198,21891,9.52,76.98,13.49
1199,20174,5.26,65.13,29.61
1200,47700,3.37,89.89,6.74
1201,53433,3.88,83.98,12.14
1202,4385,4.35,78.88,16.77
1203,59017,3.51,88.89,7.6
1204,14988,4.07,54.65,41.28
1205,30393,6.08,82.43,11.49
1206,55480,10.4,79.2,10.4
1207,14343,4.1,85.64,10.26
1208,23274,3.7,77.16,19.14
1209,26699,4.68,85.96,9.36
1210,36483,8.57,67.43,24
1211,48599,5.49,83.92,10.59
1212,4372,3.35,85.17,11.48
1213,28016,1.95,91.41,6.64
1214,28340,10.07,81.88,8.05
1215,44102,5.88,81.28,12.83
1216,44230,11.45,58.78,29.77
1217,44314,3.59,76.23,20.18
1218,44332,23.68,69.47,6.84
1219,44349,14.71,75.29,10
1220,44467,8.05,52.3,39.66
1221,44478,3.11,90.67,6.22
1222,44555,6.67,81.78,11.56
1223,35753,5.66,75.47,18.87
1224,27874,5.83,84.47,9.71
1225,32740,3.23,90.32,6.45
1226,47591,6.54,84.31,9.15
1227,12927,8.98,76.65,14.37
1228,37192,4.98,80.1,14.93
1229,36316,5.2,69.89,24.91
1230,17431,3.03,90.4,6.57
1231,8924,4.9,90.2,4.9
1232,3597,8,82.29,9.71
1233,12292,4.61,55.26,40.13
1234,11101,6.55,85.71,7.74
1235,28966,3,87.5,9.5
1236,59232,3.6,75.2,21.2
1237,4975,4.87,88.94,6.19
1238,27848,3.47,80.69,15.84
1239,44379,2.94,83.82,13.24
1240,54115,4.74,90.52,4.74
1241,12334,5.7,89.12,5.18
1242,40141,3.57,90.48,5.95
1243,18058,8.15,54.07,37.78
1244,18069,14.04,77.53,8.43
1245,18125,23.24,49.73,27.03
1246,18149,4.62,86.67,8.72
1247,18226,4.48,79.1,16.42
1248,18307,4.83,84.06,11.11
1249,18439,5.68,86.03,8.3
1250,18510,6.83,84.39,8.78
1251,2175,3.69,86.07,10.25
1252,49961,8.61,73.51,17.88
1253,9016,6.09,73.91,20
1254,32267,3.92,86.27,9.8
1255,8894,5.53,66.82,27.65
1256,47085,6.97,81.09,11.94
1257,45558,9.6,72.8,17.6
1258,57013,10,69.23,20.77
1259,20306,5,89.23,5.77
1260,34038,2.45,85.29,12.25
1261,14960,1.87,88.06,10.07
1262,28609,4.79,76.71,18.49
1263,4218,3.77,90.57,5.66
1264,17925,4.2,84.73,11.07
1265,30510,4.79,87.67,7.53
1266,56195,4.93,83.86,11.21
1267,22001,10,81.67,8.33
1268,2478,10.57,76.42,13.01
1269,52443,3.08,91.54,5.38
1270,30800,5.28,87.4,7.32
1271,50234,5.26,72.93,21.8
1272,27549,3.54,76.38,20.08
1273,27598,4.46,88.84,6.7
1274,27650,15.79,61.65,22.56
1275,27665,26.54,54.94,18.52
1276,27750,2.7,92.79,4.5
1277,27807,5.16,84.51,10.33
1278,27871,11.72,70.31,17.97
1279,27974,9.09,67.77,23.14
1280,44496,5.56,72.22,22.22
1281,10929,5.59,76.92,17.48
1282,14159,2.92,89.58,7.5
1283,26577,10.91,62.73,26.36
1284,19287,6.85,84.47,8.68
1285,58436,7.69,82.05,10.26
1286,54185,5.14,82.24,12.62
1287,33989,2.94,92.44,4.62
1288,25812,6.7,83.8,9.5
1289,35962,2.71,90.7,6.59
1290,43017,8.61,77.48,13.91
1291,40405,6.09,71.3,22.61
1292,44610,3.87,88.39,7.74
1293,721,2.37,73.91,23.72
1294,4644,8.81,79.87,11.32
1295,51889,3.55,81.07,15.38
1296,38359,9.6,80,10.4
1297,59720,3.8,84.81,11.39
1298,56880,4.07,90.05,5.88
1299,52004,5.88,77.94,16.18
1300,41600,3.32,69.37,27.31
1301,32398,9.74,77.92,12.34
1302,2697,6.76,84.54,8.7
1303,56844,2.81,83.71,13.48
1304,59371,5.96,83.03,11.01
1305,32586,6.25,86.61,7.14
1306,58127,3.72,86.78,9.5
1307,18003,2.72,88.04,9.24
1308,32850,10.57,73.98,15.45
1309,14118,8.05,50,41.95
1310,31259,2.34,84.58,13.08
1311,43750,5.17,87.08,7.75
1312,43748,2.94,88.73,8.33
1313,11139,10,71.43,18.57
1314,21723,8.06,70.97,20.97
1315,6447,3.7,81.48,14.81
1316,17002,3.59,85.65,10.76
1317,51780,5.52,84.53,9.94
1318,51638,3.89,82.78,13.33
1319,9456,4.3,59.68,36.02
1320,40862,4.96,71.07,23.97
1321,53890,5.04,78.15,16.81
1322,2357,8.76,78.1,13.14
1323,32601,4.44,90.67,4.89
1324,57109,4.79,87.77,7.45
1325,58527,4.71,82.72,12.57
1326,5354,4.5,86.94,8.56
1327,10209,7.21,87.98,4.81
1328,57815,7.63,77.97,14.41
1329,38839,5.56,65.56,28.89
1330,23127,11.76,72.27,15.97
1331,10956,2.89,85.55,11.56
1332,42114,3.03,70.83,26.14
1333,46022,6.86,83.43,9.71
1334,46098,8.63,77.7,13.67
1335,46151,3.14,89.31,7.55
1336,46227,15.46,71.65,12.89
1337,46231,11.11,78.67,10.22
1338,46299,4.67,85.33,10
1339,46377,5.79,86.84,7.37
1340,46430,6.84,74.36,18.8
1341,39468,4.98,90.87,4.15
1342,43553,3.46,70.13,26.41
1343,12190,6.12,81.63,12.24
1344,43923,3.2,91.2,5.6
1345,55817,5.23,79.08,15.69
1346,8383,4.92,83.06,12.02
1347,25606,2.37,92.89,4.74
1348,38755,3.63,91.19,5.18
1349,20595,6.76,84.23,9.01
1350,45267,5.24,82.97,11.79
1351,10733,10.34,68.97,20.69
1352,53626,2.26,92.76,4.98
1353,14964,6.16,86.73,7.11
1354,42380,4.47,83.24,12.29
1355,43754,4.76,86.77,8.47
1356,2497,3.5,71.98,24.51
1357,32752,12.3,65.57,22.13
1358,57510,2.62,77.49,19.9
1359,44890,11.4,77.19,11.4
1360,48416,4.87,87.64,7.49
1361,33337,5.12,87.44,7.44
1362,33610,5.33,81.33,13.33
1363,7716,3.27,79.74,16.99
1364,45447,5.41,88.74,5.86
1365,36543,9.86,78.87,11.27
1366,49449,3.73,83.82,12.45
1367,3933,4.89,85.33,9.78
1368,28258,4.27,75.61,20.12
1369,5020,5.83,88.79,5.38
1370,54851,6.36,86.82,6.82
1371,44653,4.26,83.4,12.34
1372,54458,5.7,67.98,26.32
1373,50829,4.76,90.48,4.76
1374,8773,5.46,82.77,11.76
1375,8810,4.88,80.49,14.63
1376,8953,5,88.18,6.82
1377,9034,6.92,74.84,18.24
1378,9089,3.25,91.06,5.69
1379,9170,26.21,59.31,14.48
1380,9182,20,73.14,6.86
1381,9276,7.34,60.45,32.2
1382,13420,5.75,90.04,4.21
1383,59495,2.08,80,17.92
1384,18901,1.92,92.31,5.77
1385,33772,6.1,68.9,25
1386,23606,7.45,83.85,8.7
1387,55513,6.45,75.81,17.74
1388,41588,5.05,87.88,7.07
1389,58502,4.42,85.84,9.73
1390,50940,6.64,86.26,7.11
1391,17825,9.48,81.9,8.62
1392,3644,2.8,85.6,11.6
1393,43537,5.96,82.57,11.47
1394,11797,3.4,78.23,18.37
1395,36311,6.5,56.91,36.59
1396,35749,8.28,78.34,13.38
1397,28100,6.9,74.14,18.97
1398,56037,5.05,88.53,6.42
1399,8433,3.52,66.08,30.4
1400,16824,7.32,73.98,18.7
1401,3465,3.14,83.86,13
1402,49291,3.46,90.04,6.49
1403,2083,12.61,74.79,12.61
1404,51984,9.46,81.08,9.46
1405,47914,4.72,86.27,9.01
1406,48863,4.02,68.67,27.31
1407,21553,10.71,80.71,8.57
1408,24552,5.24,85.39,9.36
1409,48252,3.95,87.35,8.7
1410,38201,9.66,72.41,17.93
1411,30,4.52,89.83,5.65
1412,7318,6.51,81.07,12.43
1413,51333,6.3,84.25,9.45
1414,57706,4.31,87.07,8.62
1415,34007,3.55,81.73,14.72
1416,58213,3.57,92.06,4.37
1417,18343,5,88,7
1418,51973,7.34,82.57,10.09
1419,17902,4.89,89.33,5.78
1420,14455,5.07,88.94,5.99
1421,30193,6.78,70.34,22.88
1422,3998,9.02,66.92,24.06
1423,8140,12.4,71.07,16.53
1424,17149,3.36,86.57,10.07
1425,11474,6.45,82.8,10.75
1426,25026,3.4,84.35,12.24
1427,15839,7.41,75,17.59
1428,31410,4.49,76.92,18.59
1429,619,5.88,82.35,11.76
1430,52345,8.02,84.49,7.49
1431,24174,4.65,85.58,9.77
1432,4544,5.17,86.35,8.49
1433,16391,3.7,87.04,9.26
1434,9845,6.49,48.7,44.81
1435,7937,4.07,88.15,7.78
1436,59284,4.88,87.2,7.93
1437,572,7.38,81.15,11.48
1438,10940,8.88,80.47,10.65
1439,4293,4.35,86.59,9.06
1440,17909,9.92,70.23,19.85
1441,46577,4.47,78.77,16.76
1442,33054,3.07,88.96,7.98
1443,40194,5.26,84.96,9.77
1444,47527,4.86,79.46,15.68
1445,34833,7.25,85.51,7.25
1446,46786,2.7,90.81,6.49
1447,28594,3.8,88.19,8.02
1448,33326,4,85.33,10.67
1449,30688,2.87,81.03,16.09
1450,49210,3.93,82.97,13.1
1451,55555,4.25,85.85,9.91
1452,24824,4.05,90.99,4.95
1453,49081,4.53,86.01,9.47
1454,18048,3.94,83.74,12.32
1455,18075,19.86,70.55,9.59
1456,18105,16.15,77.08,6.77
1457,18159,6.41,76.92,16.67
1458,18282,8.11,78.92,12.97
1459,18372,4.51,68.44,27.05
1460,18407,4.95,79.67,15.38
1461,18455,5.2,87.28,7.51
1462,1256,2.65,88.5,8.85
1463,58866,4.49,77.56,17.95
1464,4716,8.09,77.21,14.71
1465,9712,6.12,74.83,19.05
1466,25256,8.63,79.86,11.51
1467,31473,2.73,83.61,13.66
1468,28737,7.1,54.19,38.71
1469,48911,5.58,80.71,13.71
1470,50806,6.41,76.07,17.52
1471,20679,5.32,84.41,10.27
1472,50483,2.47,85.19,12.35
1473,6970,3.04,84.78,12.17
1474,39465,3.79,84.85,11.36
1475,21450,3.27,88.24,8.5
1476,10839,3.09,78.4,18.52
1477,7324,6.48,76.85,16.67
1478,55649,5.71,86.67,7.62
1479,50105,3.97,88.74,7.28
1480,37492,5.24,81.68,13.09
1481,27615,9.56,83.09,7.35
1482,7588,5.49,82.7,11.81
1483,10272,5.14,81.31,13.55
1484,12428,5.24,84.28,10.48
1485,37783,2.54,91.37,6.09
1486,34151,6.6,80.2,13.2
1487,25722,10.29,82.35,7.35
1488,7936,2.61,86.52,10.87
1489,18766,7.56,84.03,8.4
1490,11816,5.45,86.82,7.73
1491,25903,2.4,88.46,9.13
1492,55098,6.33,89.03,4.64
1493,57764,2.69,91.94,5.38
1494,40913,4.38,86.86,8.76
1495,25194,5.06,88.61,6.33
1496,7844,4.92,79.78,15.3
1497,20738,4.71,69.02,26.27
1498,37481,6.82,80.45,12.73
1499,12773,2.63,92.11,5.26
1500,53056,3.96,81.5,14.54
1501,48144,8.09,75.14,16.76
1502,34209,2.55,86.55,10.91
1503,21211,3.98,88.94,7.08
1504,52633,7.34,74.31,18.35
1505,53446,9.91,72.97,17.12
1506,32195,4.7,75.84,19.46
1507,57542,4.96,84.3,10.74
1508,29771,2.76,86.18,11.06
1509,41658,4.69,81.22,14.08
1510,54059,5.76,78.42,15.83
1511,39374,9.21,60.53,30.26
1512,44085,5.96,85.53,8.51
1513,19863,6,57.33,36.67
1514,35918,5.47,85.16,9.38
1515,28719,12.17,75.65,12.17
1516,58493,6.45,85.71,7.83
1517,16278,6.01,88.41,5.58
1518,24890,5.75,84.96,9.29
1519,15421,9.02,76.23,14.75
1520,41903,5.31,89.82,4.87
1521,18019,5.91,85,9.09
1522,49985,5.12,77.67,17.21
1523,10821,7.11,84.36,8.53
1524,55449,7.22,77.78,15
1525,1607,5.62,82.02,12.36
1526,31679,6.55,83.93,9.52
1527,54315,3.72,82.45,13.83
1528,50941,6.15,88.93,4.92
1529,5815,6.02,87.35,6.63
1530,50841,4.94,88.48,6.58
1531,21149,8,78.67,13.33
1532,47952,5.95,82.14,11.9
1533,32492,2.73,88.18,9.09
1534,24902,9.35,76.26,14.39
1535,42210,5.84,84.05,10.12
1536,295,4.41,89.22,6.37
1537,39329,7.26,77.42,15.32
1538,14525,4.09,82.73,13.18
1539,10458,3.9,71.43,24.68
1540,49962,4.27,84.62,11.11
1541,22589,4.23,81.48,14.29
1542,27715,4.42,85.84,9.73
1543,59339,2.36,83.02,14.62
1544,50650,2.34,86.33,11.33
1545,30608,4.76,81.9,13.33
1546,3107,4,82.86,13.14
1547,42777,5.97,75.37,18.66
1548,13364,4.26,88.65,7.09
1549,29413,3.33,88.33,8.33
1550,22476,2.55,81.7,15.74
1551,27929,4.88,83.54,11.59
1552,28070,6.52,86.96,6.52
1553,42257,6.6,74.06,19.34
1554,44536,5.81,80.81,13.37
1555,14769,4.06,88.32,7.61
1556,17996,4.37,83.41,12.23
1557,45287,9.59,81.51,8.9
1558,20162,4.66,80.83,14.51
1559,59924,7.08,88.21,4.72
1560,53444,2.99,89.55,7.46
1561,11926,8.33,73.48,18.18
1562,7986,7.88,83.64,8.48
1563,39101,6.12,75.51,18.37
1564,51267,3.77,64.15,32.08
1565,46822,9.15,69.72,21.13
1566,3534,2.94,84.71,12.35
1567,44530,2.18,86.03,11.79
1568,49534,3.31,80.11,16.57
1569,49615,7.14,61.31,31.55
1570,49628,7.73,86.6,5.67
1571,49714,12,66.4,21.6
1572,49819,15.71,78.57,5.71
1573,49837,14.41,72.88,12.71
1574,49852,4.03,85.48,10.48
1575,49947,11.02,66.14,22.83
1576,58963,8.33,54.17,37.5
1577,16620,2.72,88.72,8.56
1578,40201,4.86,71.35,23.78
1579,47747,8.5,58.17,33.33
1580,8884,7.08,70.8,22.12
1581,180,4.95,88.74,6.31
1582,9424,6.4,80,13.6
1583,26387,5.56,78.7,15.74
1584,43415,2.65,89.77,7.58
1585,8310,8.54,82.32,9.15
1586,46771,7.04,85.92,7.04
1587,50366,6.15,86.03,7.82
1588,4682,6.83,78.26,14.91
1589,49264,6.1,70.89,23
1590,9504,2.3,88.51,9.2
1591,13219,7.28,67.55,25.17
1592,27489,2.72,89.49,7.78
1593,51718,5.13,76.07,18.8
1594,58230,4.35,75.65,20
1595,57159,6.33,85.97,7.69
1596,7330,3.57,86.51,9.92
1597,29472,2.17,91.74,6.09
1598,54859,6.42,87.16,6.42
1599,2202,3.27,89.8,6.94
1600,47799,4.49,85.71,9.8
1601,29631,8.81,84.28,6.92
1602,45618,7.32,78.86,13.82
1603,39964,3.88,89.81,6.31
1604,38917,7.21,79.28,13.51
1605,33847,2.69,83.86,13.45
1606,6886,5.26,86.84,7.89
1607,16370,8.2,84.15,7.65
1608,52350,4.46,74.11,21.43
1609,36321,3.6,73.2,23.2
1610,28873,3,91,6
1611,8187,5.23,77.12,17.65
1612,57364,10.77,70,19.23
1613,26864,12.61,65.55,21.85
1614,31644,2.02,93.12,4.86
1615,54804,6.58,85.96,7.46
1616,40499,10.91,60,29.09
1617,38342,10,69.29,20.71
1618,598,3.16,90.12,6.72
1619,19643,3.91,88.26,7.83
1620,57207,5.91,84.39,9.7
