,crime_id,time_of_incident,loc_id,crime_type,victim_gender
467,C05065,1/23/10 23:00,AmAm09966,murder,M
468,C05067,1/24/10 4:00,AkRu08034,theft,F
469,C05077,1/24/10 6:00,AkRu04412,public_intoxication,F
470,C05079,1/24/10 7:00,SoCh32030,vandalism,F
471,C05083,1/24/10 8:00,AkRu04152,severe_assault,C
472,C05085,1/24/10 9:00,SoRu36084,theft,F
473,C05086,1/24/10 9:00,KiRu26509,harassment,M
474,C05088,1/24/10 9:00,AkRu05877,theft,F
475,C05092,1/24/10 11:00,AkRu07575,public_intoxication,F
476,C05104,1/24/10 14:00,KiZu31312,sexual_assault,F
477,C05106,1/24/10 16:00,AkRu05649,severe_assault,C
478,C05120,1/24/10 16:00,AmRu13830,theft,F
479,C05128,1/24/10 18:00,AkHa00158,harassment,F
480,C05150,1/24/10 18:00,KiRu29114,vandalism,M
481,C05166,1/24/10 19:00,AmAs10528,harassment,M
482,C05188,1/24/10 20:00,KiRu29848,public_intoxication,C
483,C05195,1/24/10 20:00,SoRu35788,sexual_assault,M
484,C05239,1/24/10 21:00,AkRu03466,theft,F
485,C05240,1/24/10 21:00,AmPw12476,public_intoxication,M
486,C05258,1/24/10 21:00,AmDa11415,public_intoxication,M
487,C05267,1/24/10 21:00,HaRu20437,severe_assault,F
488,C05294,1/24/10 23:00,AkRu08681,severe_assault,F
489,C05310,1/25/10 4:00,SoRu36944,sexual_assault,F
490,C05315,1/25/10 4:00,AmDa12126,harassment,F
491,C05322,1/25/10 4:00,HaRu17857,sexual_assault,F
492,C05324,1/25/10 7:00,SoRu35828,harassment,F
493,C05332,1/25/10 11:00,KiZu30868,harassment,F
494,C05333,1/25/10 15:00,AkRu04368,sexual_assault,F
495,C05335,1/25/10 16:00,AmPw12491,theft,M
496,C05347,1/25/10 16:00,AmAb09242,harassment,M
497,C05355,1/25/10 17:00,KiRu25613,harassment,F
498,C05358,1/25/10 18:00,KiRu25391,severe_assault,M
499,C05359,1/25/10 19:00,SoRu37210,sexual_assault,F
500,C05361,1/25/10 20:00,KiRu28915,theft,F
501,C05370,1/25/10 21:00,KiRu28482,sexual_assault,F
502,C05371,1/25/10 21:00,AmRu13246,sexual_assault,F
503,C05377,1/25/10 22:00,AmDa11431,harassment,F
504,C05393,1/25/10 22:00,HaRu20242,harassment,F
505,C05402,1/25/10 22:00,AmBe11030,public_intoxication,M
506,C05403,1/25/10 23:00,AmDa11843,sexual_assault,M
507,C05410,1/25/10 23:00,KiRu26549,vandalism,M
508,C05411,1/25/10 23:00,SoRu37354,harassment,F
509,C05412,1/26/10 5:00,AmAs10621,harassment,F
510,C05417,1/26/10 6:00,KiRu30307,harassment,F
511,C05423,1/26/10 7:00,KiRu25908,harassment,F
512,C05426,1/26/10 8:00,HaRu17093,public_intoxication,F
513,C05431,1/26/10 10:00,AmBe10943,sexual_assault,C
514,C05439,1/26/10 11:00,KiRu28482,harassment,M
515,C05453,1/26/10 12:00,SoMa33698,sexual_assault,F
516,C05464,1/26/10 12:00,AkRu08032,public_intoxication,F
517,C05470,1/26/10 16:00,SoIl32810,harassment,F
518,C05476,1/26/10 18:00,AkRu03218,harassment,F
519,C05479,1/26/10 19:00,KiZu31006,sexual_assault,F
520,C05481,1/26/10 19:00,HaRu19986,sexual_assault,F
521,C05486,1/26/10 19:00,KiRu30240,theft,C
522,C05500,1/26/10 20:00,AmRu13254,sexual_assault,F
523,C05507,1/26/10 20:00,AmAm09530,theft,M
524,C05514,1/26/10 21:00,AkRu04497,theft,C
525,C05518,1/26/10 21:00,AkLu01856,sexual_assault,F
526,C05531,1/26/10 22:00,HaRu19538,theft,F
527,C05542,1/26/10 22:00,AkRu02884,sexual_assault,F
528,C05561,1/26/10 23:00,KiZu31317,harassment,C
529,C05564,1/27/10 5:00,KiZu31178,sexual_assault,F
530,C05568,1/27/10 12:00,SoMa34178,murder,F
531,C05569,1/27/10 13:00,KiRu27344,harassment,M
532,C05574,1/27/10 13:00,AmAs10056,public_intoxication,C
533,C05582,1/27/10 16:00,AkRu04479,harassment,F
534,C05584,1/27/10 17:00,AkRu02724,harassment,F
535,C05600,1/27/10 18:00,AmBe11044,theft,M
536,C05606,1/27/10 19:00,AkRu03556,public_intoxication,C
537,C05613,1/27/10 19:00,AmAs10390,vandalism,M
538,C05637,1/27/10 21:00,HaRu17850,vandalism,F
539,C05646,1/27/10 21:00,KiRu27273,severe_assault,F
540,C05658,1/27/10 23:00,SoRu34868,theft,F
541,C05682,1/27/10 23:00,KiZu31045,harassment,F
542,C05683,1/28/10 6:00,SoRu35691,theft,F
543,C05704,1/28/10 9:00,HaRu19343,public_intoxication,M
544,C05726,1/28/10 10:00,HaRu17241,murder,M
545,C05776,1/28/10 10:00,AkRu06822,harassment,F
546,C05791,1/28/10 12:00,SoRu39625,harassment,F
547,C05799,1/28/10 12:00,AkRu04994,theft,F
548,C05802,1/28/10 12:00,AkRu08584,harassment,F
549,C05826,1/28/10 13:00,HaRu17984,theft,C
550,C05839,1/28/10 13:00,SoRu38876,theft,F
551,C05869,1/28/10 14:00,AmRu15092,severe_assault,M
552,C05878,1/28/10 16:00,AmAs10447,severe_assault,M
553,C05879,1/28/10 18:00,KiZu31210,harassment,F
554,C05889,1/28/10 18:00,HaDe16367,theft,F
555,C05896,1/28/10 20:00,HaRu17378,sexual_assault,F
556,C05901,1/28/10 20:00,HaRu17400,harassment,F
557,C05903,1/28/10 21:00,KiRu28357,sexual_assault,F
558,C05921,1/28/10 21:00,KiRu28248,murder,F
559,C05936,1/28/10 22:00,KiIs23949,severe_assault,C
560,C05967,1/28/10 23:00,KiRu28609,harassment,F
561,C05974,1/29/10 4:00,KiHa23105,vandalism,M
562,C05975,1/29/10 4:00,AmAs10845,harassment,F
563,C05980,1/29/10 4:00,AkRu05098,harassment,F
564,C05991,1/29/10 4:00,KiZu31037,theft,C
565,C05996,1/29/10 5:00,SoRu34885,vandalism,C
566,C06004,1/29/10 6:00,SoIl32449,harassment,F
567,C06006,1/29/10 6:00,KiRu27426,theft,F
568,C06010,1/29/10 7:00,KiRu28007,public_intoxication,F
569,C06017,1/29/10 8:00,AmAb09213,severe_assault,M
570,C06024,1/29/10 9:00,KiZu31339,murder,C
571,C06027,1/29/10 9:00,AmRu13344,theft,M
572,C06048,1/29/10 9:00,SoRu35235,harassment,F
573,C06055,1/29/10 9:00,AmAs10165,sexual_assault,F
574,C06071,1/29/10 13:00,KiZu31219,harassment,F
575,C06079,1/29/10 13:00,SoRu35095,theft,C
576,C06108,1/29/10 14:00,KiRu27805,vandalism,M
577,C06113,1/29/10 15:00,AmAs10429,public_intoxication,M
578,C06116,1/29/10 15:00,AkRu08396,murder,F
579,C06121,1/29/10 17:00,AmBe11237,theft,M
580,C06124,1/29/10 19:00,AmAs10640,theft,M
581,C06127,1/29/10 21:00,AkRu05256,vandalism,F
582,C06136,1/29/10 21:00,AkRu06719,sexual_assault,F
583,C06156,1/29/10 21:00,HaRu17987,harassment,F
584,C06169,1/29/10 21:00,HaRu20660,theft,F
585,C06181,1/29/10 22:00,AkRu04351,sexual_assault,F
586,C06184,1/29/10 22:00,AmDa12177,public_intoxication,M
587,C06186,1/29/10 23:00,AkRu04682,harassment,F
588,C06203,1/30/10 4:00,SoRu35789,vandalism,M
589,C06211,1/30/10 4:00,AkRu04216,sexual_assault,M
590,C06219,1/30/10 4:00,SoRu35819,severe_assault,F
591,C06225,1/30/10 7:00,KiRu30427,harassment,M
592,C06226,1/30/10 7:00,AmAs10056,theft,M
593,C06231,1/30/10 8:00,HaRu19123,public_intoxication,F
594,C06238,1/30/10 9:00,AkRu04634,theft,F
595,C06255,1/30/10 10:00,KiRu27457,theft,M
596,C06257,1/30/10 11:00,KiRu25391,harassment,M
597,C06269,1/30/10 11:00,HaRu19944,public_intoxication,M
598,C06282,1/30/10 12:00,KiZu31251,harassment,C
599,C06287,1/30/10 16:00,HaRu19818,public_intoxication,F
600,C06288,1/30/10 16:00,AmPw12638,vandalism,M
601,C06298,1/30/10 16:00,KiRu30375,sexual_assault,C
602,C06308,1/30/10 17:00,AmRu15379,theft,M
603,C06313,1/30/10 17:00,SoRu37400,theft,F
604,C06319,1/30/10 19:00,AmAs10021,theft,M
605,C06327,1/30/10 19:00,KiRu28956,theft,F
606,C06330,1/30/10 20:00,KiZu31262,harassment,F
607,C06336,1/30/10 20:00,SoRu36782,public_intoxication,F
608,C06355,1/30/10 20:00,HaRu20810,severe_assault,F
609,C06356,1/30/10 20:00,AmDa11812,theft,M
610,C06363,1/30/10 20:00,AkRu03218,harassment,M
611,C06373,1/30/10 21:00,KiZu31139,sexual_assault,M
612,C06394,1/30/10 21:00,AkRu06767,sexual_assault,C
613,C06401,1/30/10 23:00,KiRu29430,theft,F
614,C06408,1/30/10 23:00,AmRu14948,severe_assault,F
615,C06411,1/30/10 23:00,AkRu03117,harassment,F
616,C06413,1/30/10 23:00,AkRu05635,harassment,C
617,C06420,1/30/10 23:00,SoCh31914,sexual_assault,F
618,C06423,1/31/10 5:00,AmDa12182,sexual_assault,M
619,C06456,1/31/10 12:00,AkRu05111,theft,C
620,C06465,1/31/10 14:00,KiRu28200,theft,F
621,C06471,1/31/10 14:00,AmDa12165,severe_assault,M
622,C06493,1/31/10 17:00,AmBe11118,sexual_assault,M
623,C06508,1/31/10 19:00,SoRu34653,theft,F
624,C06511,1/31/10 20:00,AkRu03698,theft,F
625,C06513,1/31/10 21:00,AmAs10894,theft,C
626,C06514,1/31/10 23:00,SoRu36587,severe_assault,F
627,C06528,2/1/10 4:00,SoRu36793,public_intoxication,F
628,C06533,2/1/10 4:00,AkRu06981,murder,F
629,C06535,2/1/10 8:00,HaRu18231,public_intoxication,C
630,C06537,2/1/10 11:00,KiZu31127,public_intoxication,F
631,C06539,2/1/10 13:00,AmAs10524,public_intoxication,M
632,C06559,2/1/10 13:00,AkRu03175,harassment,F
633,C06579,2/1/10 15:00,HaRu20664,sexual_assault,F
634,C06586,2/1/10 17:00,SoRu36533,harassment,F
635,C06589,2/1/10 17:00,KiZu31304,harassment,F
636,C06590,2/1/10 17:00,SoRu35181,sexual_assault,F
637,C06593,2/1/10 17:00,AkRu06909,theft,C
638,C06609,2/1/10 17:00,AkRu07550,sexual_assault,F
639,C06618,2/1/10 19:00,HaRu18346,sexual_assault,F
640,C06630,2/1/10 20:00,AkRu05455,sexual_assault,F
641,C06664,2/1/10 22:00,AkRu08252,harassment,F
642,C06666,2/1/10 22:00,KiRu28994,theft,F
643,C06668,2/1/10 22:00,KiRu28618,sexual_assault,F
644,C06669,2/2/10 5:00,AkRu08628,harassment,F
645,C06682,2/2/10 6:00,AmDa12230,vandalism,M
646,C06685,2/2/10 6:00,AkRu03655,sexual_assault,F
647,C06696,2/2/10 8:00,SoRu35475,theft,F
648,C06703,2/2/10 9:00,KiRu26902,theft,M
649,C06714,2/2/10 9:00,AkRu03431,murder,F
650,C06726,2/2/10 12:00,AkRu03086,harassment,M
651,C06737,2/2/10 13:00,AmAs10621,harassment,M
652,C06741,2/2/10 14:00,SoRu39401,harassment,F
653,C06749,2/2/10 14:00,SoRu37735,harassment,F
654,C06808,2/2/10 20:00,HaRu17253,harassment,F
655,C06813,2/2/10 21:00,AkRu07589,harassment,F
656,C06834,2/2/10 22:00,SoMa34556,harassment,F
657,C06842,2/2/10 22:00,SoRu39076,sexual_assault,F
658,C06848,2/2/10 23:00,KiMr24571,sexual_assault,F
659,C06856,2/2/10 23:00,KiZu31313,sexual_assault,F
660,C06868,2/2/10 23:00,KiRu25244,vandalism,M
661,C06888,2/3/10 4:00,SoRu35296,harassment,F
662,C06898,2/3/10 5:00,AkRu08578,sexual_assault,F
663,C06911,2/3/10 5:00,KiRu28176,harassment,F
664,C06915,2/3/10 5:00,KiRu27262,harassment,M
665,C06922,2/3/10 6:00,HaRu20106,harassment,M
666,C06924,2/3/10 9:00,HaRu19606,murder,F
667,C06943,2/3/10 12:00,SoRu38579,public_intoxication,F
668,C06954,2/3/10 15:00,SoRu37484,public_intoxication,F
669,C06968,2/3/10 15:00,HaRu17119,murder,F
670,C07000,2/3/10 16:00,AkRu04355,theft,C
671,C07011,2/3/10 16:00,SoKo33386,sexual_assault,F
672,C07016,2/3/10 17:00,AkLu01743,theft,C
673,C07018,2/3/10 18:00,AkRu06845,vandalism,C
674,C07020,2/3/10 18:00,KiRu27873,theft,M
675,C07034,2/3/10 18:00,SoRu38416,sexual_assault,F
676,C07055,2/3/10 19:00,AkRu07207,harassment,C
677,C07056,2/3/10 20:00,AkRu07628,harassment,F
678,C07058,2/3/10 21:00,AkRu03687,public_intoxication,F
679,C07081,2/3/10 23:00,SoRu39078,harassment,F
680,C07105,2/3/10 23:00,AmRu12957,sexual_assault,F
681,C07157,2/3/10 23:00,AmAb09030,sexual_assault,F
682,C07169,2/4/10 5:00,KiMr24710,murder,F
683,C07173,2/4/10 8:00,KiRu28954,harassment,F
684,C07183,2/4/10 10:00,AkRu04092,sexual_assault,F
685,C07200,2/4/10 11:00,SoRu37939,public_intoxication,F
686,C07203,2/4/10 18:00,AkRu04235,harassment,F
687,C07214,2/4/10 19:00,KiHa22786,harassment,F
688,C07221,2/4/10 22:00,KiRu28248,theft,F
689,C07231,2/4/10 22:00,HaRu17383,harassment,F
690,C07241,2/4/10 22:00,AkRu03625,sexual_assault,F
691,C07255,2/4/10 23:00,SoRu38449,vandalism,F
692,C07259,2/5/10 4:00,AmDa11603,harassment,F
693,C07262,2/5/10 4:00,AmDa12091,harassment,M
694,C07265,2/5/10 6:00,AkRu03560,public_intoxication,C
695,C07293,2/5/10 6:00,AkLu01838,murder,F
696,C07298,2/5/10 7:00,AkRu03043,theft,F
697,C07309,2/5/10 8:00,KiRu27296,harassment,C
698,C07369,2/5/10 12:00,KiRu25461,murder,F
699,C07377,2/5/10 12:00,AmPw12551,sexual_assault,C
700,C07392,2/5/10 13:00,HaRu19303,sexual_assault,F
701,C07399,2/5/10 13:00,KiRu29401,sexual_assault,C
702,C07407,2/5/10 14:00,AmBe11043,public_intoxication,M
703,C07413,2/5/10 15:00,AkRu05850,sexual_assault,F
704,C07436,2/5/10 17:00,AmAs10326,harassment,M
705,C07445,2/5/10 17:00,AkKi00911,harassment,F
706,C07455,2/5/10 18:00,KiRu26701,sexual_assault,F
707,C07463,2/5/10 19:00,KiRu29957,harassment,F
708,C07465,2/5/10 23:00,KiZu31014,sexual_assault,F
709,C07475,2/5/10 23:00,SoRu35751,harassment,C
710,C07487,2/6/10 4:00,AkRu03904,public_intoxication,C
711,C07488,2/6/10 5:00,AmPw12573,public_intoxication,M
712,C07495,2/6/10 6:00,KiRu30601,theft,C
713,C07505,2/6/10 6:00,KiRu28825,public_intoxication,F
714,C07526,2/6/10 6:00,HaRu19393,severe_assault,M
715,C07531,2/6/10 7:00,KiRu28658,public_intoxication,F
716,C07565,2/6/10 10:00,AmBe11149,theft,M
717,C07574,2/6/10 11:00,AmAb09100,sexual_assault,M
718,C07606,2/6/10 13:00,AmAs10804,theft,F
719,C07607,2/6/10 14:00,AmRu15656,sexual_assault,C
720,C07608,2/6/10 14:00,KiRu26445,harassment,F
721,C07613,2/6/10 15:00,AkRu04772,theft,M
722,C07618,2/6/10 18:00,AmAs10300,public_intoxication,M
723,C07619,2/6/10 18:00,KiRu30005,theft,M
724,C07622,2/6/10 18:00,SoRu35949,severe_assault,M
725,C07643,2/6/10 18:00,AkRu04744,harassment,F
726,C07654,2/6/10 19:00,KiAm22279,theft,M
727,C07655,2/6/10 20:00,KiRu26445,theft,F
728,C07656,2/6/10 21:00,KiZu31194,public_intoxication,F
729,C07674,2/6/10 21:00,KiRu25678,public_intoxication,F
730,C07692,2/6/10 22:00,AkRu04941,harassment,C
731,C07703,2/6/10 23:00,AkRu04547,severe_assault,F
732,C07722,2/6/10 23:00,AkRu04557,public_intoxication,F
733,C07723,2/7/10 7:00,AkRu07197,sexual_assault,F
734,C07747,2/7/10 7:00,AkRu07232,severe_assault,C
735,C07765,2/7/10 9:00,SoRu39614,harassment,M
736,C07784,2/7/10 11:00,KiRu30485,theft,C
737,C07791,2/7/10 13:00,HaAm15954,severe_assault,F
738,C07810,2/7/10 15:00,KiAm22603,sexual_assault,F
739,C07838,2/7/10 15:00,SoRu34876,vandalism,F
740,C07852,2/7/10 15:00,HaRu19707,theft,F
741,C07898,2/7/10 19:00,KiMr24571,sexual_assault,M
742,C07921,2/7/10 20:00,AkRu06284,vandalism,F
743,C07934,2/7/10 20:00,AkRu02698,theft,F
744,C07936,2/7/10 23:00,AmAb09334,harassment,M
745,C07939,2/7/10 23:00,AkRu07215,vandalism,F
746,C07951,2/8/10 4:00,HaRu19278,murder,F
747,C07966,2/8/10 6:00,SoRu35832,theft,F
748,C07984,2/8/10 9:00,SoRu34725,harassment,F
749,C07989,2/8/10 10:00,KiZu31353,harassment,M
750,C08016,2/8/10 10:00,AmBe11237,theft,M
751,C08019,2/8/10 11:00,SoRu36790,murder,F
752,C08024,2/8/10 14:00,KiRu27809,harassment,F
753,C08027,2/8/10 17:00,KiZu30961,harassment,F
754,C08041,2/8/10 17:00,KiIs23730,harassment,F
755,C08048,2/8/10 17:00,AkRu06720,murder,F
756,C08049,2/8/10 17:00,SoRu36066,public_intoxication,M
757,C08057,2/8/10 19:00,SoRu39080,theft,F
758,C08064,2/8/10 21:00,KiRu27201,murder,F
759,C08078,2/8/10 22:00,AkRu02708,harassment,F
760,C08079,2/8/10 22:00,SoRu35519,harassment,F
761,C08096,2/8/10 22:00,SoRu37513,sexual_assault,F
762,C08109,2/8/10 22:00,AkRu04611,murder,F
763,C08124,2/8/10 23:00,KiZu31353,theft,M
764,C08145,2/9/10 4:00,AkRu04963,theft,F
765,C08147,2/9/10 4:00,AkRu03289,harassment,F
766,C08153,2/9/10 9:00,KiZu30880,vandalism,C
767,C08154,2/9/10 9:00,AkRu04889,harassment,F
768,C08163,2/9/10 15:00,KiAm22113,theft,F
769,C08168,2/9/10 15:00,AmRu13614,murder,M
770,C08170,2/9/10 16:00,AkRu05630,sexual_assault,F
771,C08173,2/9/10 16:00,SoRu36969,murder,F
772,C08175,2/9/10 16:00,KiRu25720,harassment,F
773,C08177,2/9/10 20:00,AmBe11049,theft,M
774,C08179,2/9/10 22:00,SoRu36770,harassment,F
775,C08182,2/10/10 7:00,SoRu37367,harassment,F
776,C08190,2/10/10 9:00,AkRu04744,sexual_assault,F
777,C08195,2/10/10 9:00,AmDa12045,theft,F
778,C08196,2/10/10 9:00,AkRu07655,harassment,C
779,C08207,2/10/10 12:00,SoRu36716,sexual_assault,F
780,C08215,2/10/10 12:00,AkRu07754,theft,F
781,C08221,2/10/10 18:00,HaRu20023,public_intoxication,M
782,C08256,2/10/10 19:00,SoRu35424,harassment,F
783,C08259,2/10/10 19:00,SoRu39227,severe_assault,F
784,C08286,2/10/10 22:00,AkRu02923,harassment,F
785,C08303,2/10/10 22:00,AmAs10285,public_intoxication,C
786,C08305,2/11/10 4:00,SoRu36673,harassment,F
787,C08307,2/11/10 5:00,KiRu28026,severe_assault,F
788,C08333,2/11/10 5:00,KiRu29063,harassment,F
789,C08340,2/11/10 6:00,AmBe11107,murder,M
790,C08367,2/11/10 7:00,AkRu07027,harassment,F
791,C08368,2/11/10 9:00,AmAs10454,vandalism,M
792,C08375,2/11/10 10:00,HaRu17292,murder,F
793,C08384,2/11/10 11:00,SoRu35421,harassment,F
794,C08419,2/11/10 13:00,AmBe11244,severe_assault,M
795,C08429,2/11/10 15:00,SoRu38338,severe_assault,F
796,C08444,2/11/10 16:00,AkHa00158,severe_assault,F
797,C08476,2/11/10 17:00,HaRu19174,severe_assault,C
798,C08489,2/11/10 19:00,KiRu25881,harassment,F
799,C08509,2/11/10 19:00,HaRu20181,severe_assault,M
800,C08512,2/11/10 21:00,KiRu29561,harassment,F
801,C08514,2/11/10 21:00,AkRu07557,public_intoxication,C
802,C08530,2/11/10 21:00,KiIs24067,harassment,F
803,C08538,2/11/10 22:00,AkRu03936,sexual_assault,F
804,C08544,2/11/10 22:00,KiHa23032,theft,F
805,C08563,2/11/10 23:00,KiRu26316,murder,F
806,C08564,2/11/10 23:00,AmRu14806,severe_assault,M
807,C08572,2/12/10 5:00,SoIl32398,severe_assault,F
808,C08582,2/12/10 6:00,AmRu15821,severe_assault,M
809,C08587,2/12/10 6:00,AmAs10655,theft,M
810,C08610,2/12/10 8:00,HaRu19295,sexual_assault,F
811,C08611,2/12/10 9:00,AkRu05040,sexual_assault,F
812,C08622,2/12/10 10:00,HaRu20628,sexual_assault,F
813,C08633,2/12/10 10:00,SoRu35874,theft,F
814,C08638,2/12/10 11:00,KiZu31036,theft,F
815,C08639,2/12/10 12:00,AmBe11161,theft,C
816,C08669,2/12/10 13:00,HaRu19457,harassment,F
817,C08680,2/12/10 13:00,AkLu01773,harassment,F
818,C08701,2/12/10 13:00,SoRu39582,public_intoxication,F
819,C08709,2/12/10 14:00,KiRu29401,harassment,F
820,C08723,2/12/10 15:00,AkRu06708,harassment,F
821,C08738,2/12/10 15:00,HaRu17102,theft,M
822,C08763,2/12/10 15:00,KiRu25979,harassment,F
823,C08781,2/12/10 16:00,AkRu06047,sexual_assault,F
824,C08786,2/12/10 16:00,HaDe16427,harassment,F
825,C08791,2/12/10 17:00,HaRu19412,harassment,C
826,C08798,2/12/10 17:00,KiRu28631,theft,F
827,C08812,2/12/10 17:00,SoKo33437,harassment,F
828,C08814,2/12/10 18:00,SoRu36048,sexual_assault,F
829,C08818,2/12/10 18:00,KiRu25568,sexual_assault,F
830,C08838,2/12/10 20:00,AmAs10070,harassment,M
831,C08840,2/12/10 21:00,HaRu18844,sexual_assault,F
832,C08856,2/12/10 21:00,HaRu19188,harassment,F
833,C08857,2/12/10 21:00,KiMr25115,public_intoxication,F
834,C08868,2/12/10 22:00,AkRu02677,harassment,F
835,C08875,2/12/10 22:00,KiRu28358,harassment,F
836,C08880,2/12/10 22:00,SoRu38137,theft,M
837,C08884,2/12/10 23:00,AmAb09331,murder,M
838,C08896,2/12/10 23:00,KiRu30069,harassment,F
839,C08911,2/12/10 23:00,HaRu18145,vandalism,F
840,C08916,2/12/10 23:00,AkRu06817,harassment,F
841,C08925,2/13/10 4:00,KiRu28929,harassment,M
842,C08945,2/13/10 5:00,KiRu28162,harassment,F
843,C08951,2/13/10 5:00,KiRu26951,severe_assault,M
844,C08958,2/13/10 5:00,AkRu04641,public_intoxication,F
845,C08959,2/13/10 6:00,AkRu03466,murder,F
846,C08964,2/13/10 7:00,AmAs10285,harassment,M
847,C08980,2/13/10 8:00,KiRu28618,sexual_assault,F
848,C08985,2/13/10 11:00,KiZu30712,theft,M
849,C08988,2/13/10 12:00,SoRu39515,public_intoxication,F
850,C08994,2/13/10 13:00,AkRu04899,murder,F
851,C09010,2/13/10 15:00,SoRu38381,vandalism,F
852,C09015,2/13/10 15:00,AkRu04872,theft,F
853,C09027,2/13/10 16:00,SoRu35524,theft,M
854,C09039,2/13/10 16:00,SoRu38399,harassment,F
855,C09054,2/13/10 19:00,SoRu37253,public_intoxication,M
856,C09058,2/13/10 19:00,HaRu18197,harassment,M
857,C09082,2/13/10 19:00,KiRu29136,theft,M
858,C09085,2/13/10 20:00,AmRu13817,theft,M
859,C09092,2/13/10 21:00,SoRu34653,vandalism,F
860,C09094,2/13/10 21:00,AkKi00890,harassment,F
861,C09096,2/13/10 21:00,AkRu08663,theft,F
862,C09115,2/13/10 21:00,AkRu03998,harassment,F
863,C09117,2/13/10 22:00,AkRu08107,theft,C
864,C09123,2/13/10 23:00,KiRu27678,severe_assault,F
865,C09137,2/13/10 23:00,AmAm09406,theft,F
866,C09139,2/14/10 5:00,KiRu29445,theft,F
867,C09147,2/14/10 6:00,KiZu31302,harassment,M
868,C09156,2/14/10 10:00,KiRu25930,theft,C
869,C09165,2/14/10 10:00,AkRu08778,theft,M
870,C09167,2/14/10 14:00,AmRu14733,public_intoxication,M
871,C09168,2/14/10 14:00,HaZa21847,sexual_assault,F
872,C09175,2/14/10 17:00,KiRu29273,harassment,F
873,C09184,2/14/10 17:00,KiRu30661,public_intoxication,C
874,C09185,2/14/10 18:00,KiRu26951,harassment,C
875,C09195,2/15/10 4:00,KiZu30783,sexual_assault,F
876,C09209,2/15/10 5:00,AmAs10326,sexual_assault,M
877,C09215,2/15/10 9:00,KiRu27371,public_intoxication,M
878,C09218,2/15/10 11:00,AkRu07271,theft,C
879,C09224,2/15/10 11:00,SoMa34178,severe_assault,F
880,C09226,2/15/10 12:00,KiZu31123,murder,M
881,C09236,2/15/10 13:00,AkRu03086,sexual_assault,M
882,C09246,2/15/10 14:00,HaRu18687,vandalism,F
883,C09253,2/15/10 14:00,KiHa22757,harassment,F
884,C09265,2/15/10 15:00,AmPw12515,theft,M
885,C09269,2/15/10 15:00,SoRu37042,murder,F
886,C09270,2/15/10 17:00,KiAm22603,sexual_assault,F
887,C09278,2/15/10 18:00,KiRu29410,sexual_assault,F
888,C09283,2/15/10 21:00,HaRu20038,sexual_assault,F
889,C09306,2/15/10 21:00,AmBe11038,theft,M
890,C09307,2/15/10 21:00,HaRu19927,theft,F
891,C09321,2/15/10 22:00,HaRu18436,harassment,F
892,C09348,2/16/10 4:00,AkRu06869,sexual_assault,F
893,C09358,2/16/10 5:00,HaDj16704,public_intoxication,M
894,C09373,2/16/10 9:00,KiRu28917,harassment,M
895,C09381,2/16/10 9:00,AmAs10697,harassment,M
896,C09382,2/16/10 9:00,HaRu20166,severe_assault,M
897,C09438,2/16/10 9:00,AmAm09505,sexual_assault,F
898,C09446,2/16/10 13:00,AkRu04024,harassment,F
899,C09481,2/16/10 17:00,AkRu03733,harassment,C
900,C09497,2/16/10 18:00,KiZu31045,vandalism,M
901,C09498,2/16/10 19:00,KiZu30825,harassment,F
902,C09504,2/16/10 20:00,KiRu30433,vandalism,F
903,C09536,2/16/10 20:00,AkRu06690,theft,F
904,C09553,2/16/10 22:00,KiRu29689,theft,F
905,C09572,2/16/10 22:00,KiZu31071,harassment,M
906,C09577,2/16/10 23:00,AmDa11484,severe_assault,M
907,C09579,2/16/10 23:00,AmRu14765,public_intoxication,M
908,C09606,2/17/10 6:00,KiZu30755,harassment,F
909,C09615,2/17/10 8:00,AmAs10049,theft,M
910,C09651,2/17/10 9:00,SoRu37003,murder,F
911,C09653,2/17/10 9:00,AkRu03433,harassment,F
912,C09683,2/17/10 9:00,AkRu04458,sexual_assault,C
913,C09692,2/17/10 12:00,SoRu39395,murder,F
914,C09709,2/17/10 15:00,KiRu26035,sexual_assault,C
915,C09714,2/17/10 16:00,AkRu06006,severe_assault,M
916,C09718,2/17/10 16:00,KiRu27295,theft,F
917,C09724,2/17/10 16:00,HaRu20843,harassment,F
